word,tag
not,ADV
settled,VERB
!,ADJ
or,CONJ
while,ADP
it,PRON
is,VERB
being,VERB
debated,VERB
and,CONJ
resolved,VERB
!,ADJ
does,VERB
the,DET
federal,ADJ
government,NOUN
have,VERB
a,DET
responsibility,NOUN
in,ADP
situations,NOUN
like,ADP
that,DET
in,ADP
prince,NOUN
edward,NOUN
county,NOUN
!,ADJ
!,ADJ
nearly,ADV
half,PRT
the,DET
children,NOUN
still,ADV
receive,VERB
no,DET
education,NOUN
!,ADJ
must,VERB
or,CONJ
should,VERB
the,DET
federal,ADJ
government,NOUN
help,VERB
!,ADJ
!,ADJ
should,VERB
the,DET
government,NOUN
directly,ADV
provide,VERB
education,NOUN
for,ADP
the,DET
children,NOUN
who,PRON
want,VERB
public,ADJ
education,NOUN
!,ADJ
!,ADJ
the,DET
next,ADJ
question,NOUN
is,VERB
whether,ADP
board,NOUN
members,NOUN
favor,VERB
their,DET
own,ADJ
social,ADJ
classes,NOUN
in,ADP
their,DET
roles,NOUN
as,ADP
educational,ADJ
policy-makers,NOUN
!,ADJ
on,ADP
the,DET
whole,ADJ
!,ADJ
it,PRON
appears,VERB
that,ADP
they,PRON
do,VERB
not,ADV
favor,VERB
their,DET
own,ADJ
social,ADJ
classes,NOUN
in,ADP
an,DET
explicit,ADJ
way,NOUN
!,ADJ
seldom,ADV
is,VERB
there,PRT
an,DET
issue,NOUN
in,ADP
which,DET
class,NOUN
lines,NOUN
can,VERB
be,VERB
clearly,ADV
drawn,VERB
!,ADJ
a,DET
hypothetical,ADJ
issue,NOUN
of,ADP
this,DET
sort,NOUN
might,VERB
deal,VERB
with,ADP
the,DET
establishment,NOUN
of,ADP
a,DET
free,ADJ
public,ADJ
junior,ADJ
college,NOUN
in,ADP
a,DET
community,NOUN
where,ADV
there,PRT
already,ADV
was,VERB
a,DET
good,ADJ
private,ADJ
college,NOUN
which,DET
served,VERB
the,DET
middle-class,NOUN
youth,NOUN
adequately,ADV
but,CONJ
was,VERB
too,ADV
expensive,ADJ
for,ADP
working-class,NOUN
youth,NOUN
!,ADJ
in,ADP
situations,NOUN
of,ADP
this,DET
sort,NOUN
the,DET
board,NOUN
generally,ADV
favors,VERB
the,DET
expansion,NOUN
of,ADP
free,ADJ
education,NOUN
!,ADJ
campbell,NOUN
studied,VERB
the,DET
records,NOUN
of,ADP
172,NUM
school,NOUN
board,NOUN
members,NOUN
in,ADP
twelve,NUM
western,ADJ
cities,NOUN
over,ADP
the,DET
period,NOUN
of,ADP
1931,NUM
-,ADP
40,NUM
and,CONJ
found,VERB
!,ADJ
little,ADJ
or,CONJ
no,DET
relationship,NOUN
between,ADP
certain,ADJ
social,ADJ
and,CONJ
economic,ADJ
factors,NOUN
and,CONJ
school,NOUN
board,NOUN
competence,NOUN
!,ADJ
!,ADJ
as,ADP
judged,VERB
by,ADP
a,DET
panel,NOUN
of,ADP
professional,ADJ
educators,NOUN
who,PRON
studied,VERB
the,DET
voting,VERB
records,NOUN
on,ADP
educational,ADJ
issues,NOUN
!,ADJ
the,DET
few,ADJ
cases,NOUN
of,ADP
clear,ADJ
favoritism,NOUN
along,ADP
social-class,NOUN
lines,NOUN
are,VERB
as,ADV
likely,ADJ
as,ADP
not,ADV
to,PRT
involve,VERB
representatives,NOUN
of,ADP
the,DET
working,VERB
class,NOUN
on,ADP
the,DET
school,NOUN
board,NOUN
who,PRON
favor,VERB
some,DET
such,ADJ
practice,NOUN
as,ADP
higher,ADJ
wages,NOUN
for,ADP
janitors,NOUN
rather,ADV
than,ADP
pay,NOUN
increases,NOUN
for,ADP
teachers,NOUN
!,ADJ
and,CONJ
such,ADJ
issues,NOUN
are,VERB
not,ADV
issues,NOUN
of,ADP
educational,ADJ
policy,NOUN
!,ADJ
in,ADP
general,ADJ
!,ADJ
it,PRON
appears,VERB
that,ADP
trustees,NOUN
and,CONJ
board,NOUN
members,NOUN
attempt,VERB
to,PRT
represent,VERB
the,DET
public,ADJ
interest,NOUN
in,ADP
their,DET
administration,NOUN
of,ADP
educational,ADJ
policy,NOUN
!,ADJ
and,CONJ
this,DET
is,VERB
made,VERB
easier,ADJ
by,ADP
the,DET
fact,NOUN
that,ADP
the,DET
dominant,ADJ
values,NOUN
of,ADP
the,DET
society,NOUN
are,VERB
middle-class,NOUN
values,NOUN
!,ADJ
which,DET
are,VERB
generally,ADV
thought,VERB
to,PRT
be,VERB
valid,ADJ
for,ADP
the,DET
entire,ADJ
society,NOUN
!,ADJ
there,PRT
have,VERB
been,VERB
very,ADV
few,ADJ
cases,NOUN
of,ADP
explicit,ADJ
conflict,NOUN
of,ADP
interest,NOUN
between,ADP
the,DET
middle,ADJ
class,NOUN
and,CONJ
any,DET
other,ADJ
class,NOUN
in,ADP
the,DET
field,NOUN
of,ADP
educational,ADJ
policy,NOUN
!,ADJ
if,ADP
there,PRT
were,VERB
more,ADJ
such,ADJ
cases,NOUN
!,ADJ
it,PRON
would,VERB
be,VERB
easier,ADJ
to,PRT
answer,VERB
the,DET
question,NOUN
whether,ADP
the,DET
policy-makers,NOUN
favor,VERB
their,DET
own,ADJ
social,ADJ
classes,NOUN
!,ADJ
there,PRT
is,VERB
currently,ADV
a,DET
major,ADJ
controversy,NOUN
of,ADP
public,ADJ
education,NOUN
in,ADP
which,DET
group,NOUN
interests,NOUN
and,CONJ
values,NOUN
are,VERB
heavily,ADV
engaged,VERB
!,ADJ
this,DET
is,VERB
the,DET
issue,NOUN
of,ADP
segregated,VERB
schools,NOUN
in,ADP
the,DET
south,NOUN
!,ADJ
in,ADP
this,DET
case,NOUN
it,PRON
is,VERB
primarily,ADV
a,DET
matter,NOUN
of,ADP
conflict,NOUN
of,ADP
racial,ADJ
groups,NOUN
rather,ADV
than,ADP
social-class,NOUN
groups,NOUN
!,ADJ
thus,ADV
!,ADJ
the,DET
white,ADJ
middle,ADJ
and,CONJ
lower,ADJ
classes,NOUN
are,VERB
arrayed,VERB
against,ADP
the,DET
negro,NOUN
middle,ADJ
and,CONJ
lower,ADJ
classes,NOUN
!,ADJ
this,DET
conflict,NOUN
may,VERB
be,VERB
resolved,VERB
in,ADP
a,DET
way,NOUN
which,DET
will,VERB
suit,VERB
white,ADJ
middle-class,NOUN
people,NOUN
better,ADV
than,ADP
it,PRON
suits,VERB
white,ADJ
lower-class,NOUN
people,NOUN
!,ADJ
if,ADP
this,DET
happens,VERB
!,ADJ
there,PRT
may,VERB
be,VERB
some,DET
class,NOUN
conflict,NOUN
in,ADP
the,DET
south,NOUN
!,ADJ
with,ADP
school,NOUN
boards,NOUN
and,CONJ
school,NOUN
teachers,NOUN
taking,VERB
the,DET
middle-class,NOUN
position,NOUN
!,ADJ
the,DET
educational,ADJ
profession,NOUN
the,DET
members,NOUN
of,ADP
the,DET
educational,ADJ
profession,NOUN
have,VERB
a,DET
major,ADJ
voice,NOUN
in,ADP
the,DET
determination,NOUN
of,ADP
educational,ADJ
policy,NOUN
!,ADJ
their,DET
position,NOUN
being,VERB
strongest,ADJ
in,ADP
the,DET
universities,NOUN
!,ADJ
they,PRON
are,VERB
mostly,ADV
upper-middle-,ADJ
and,CONJ
lower-middle-class,NOUN
people,NOUN
!,ADJ
with,ADP
a,DET
few,ADJ
in,ADP
the,DET
upper,ADJ
class,NOUN
!,ADJ
do,VERB
they,PRON
make,VERB
class-biased,ADJ
decisions,NOUN
!,ADJ
!,ADJ
in,ADP
a,DET
society,NOUN
dominated,VERB
by,ADP
middle-class,NOUN
values,NOUN
and,CONJ
working,VERB
in,ADP
an,DET
institution,NOUN
which,DET
transmits,VERB
and,CONJ
strengthens,VERB
these,DET
social,ADJ
values,NOUN
!,ADJ
it,PRON
is,VERB
clear,ADJ
that,ADP
the,DET
educational,ADJ
profession,NOUN
must,VERB
work,VERB
for,ADP
the,DET
values,NOUN
which,DET
are,VERB
characteristic,ADJ
of,ADP
the,DET
society,NOUN
!,ADJ
there,PRT
is,VERB
no,DET
problem,NOUN
here,ADV
!,ADJ
the,DET
problem,NOUN
arises,VERB
!,ADJ
if,ADP
it,PRON
does,VERB
arise,VERB
!,ADJ
when,ADV
the,DET
educator,NOUN
has,VERB
to,PRT
make,VERB
a,DET
choice,NOUN
or,CONJ
a,DET
decision,NOUN
within,ADP
the,DET
area,NOUN
of,ADP
his,DET
professional,ADJ
competence,NOUN
!,ADJ
but,CONJ
which,DET
bears,VERB
some,DET
relation,NOUN
to,ADP
the,DET
social,ADJ
structure,NOUN
!,ADJ
for,ADP
instance,NOUN
!,ADJ
in,ADP
giving,VERB
school,NOUN
grades,NOUN
or,CONJ
in,ADP
making,VERB
recommendations,NOUN
for,ADP
the,DET
award,NOUN
of,ADP
a,DET
college,NOUN
scholarship,NOUN
!,ADJ
does,VERB
he,PRON
consciously,ADV
or,CONJ
unconsciously,ADV
favor,VERB
students,NOUN
of,ADP
one,NUM
or,CONJ
another,DET
social,ADJ
class,NOUN
!,ADJ
!,ADJ
again,ADV
!,ADJ
in,ADP
deciding,VERB
on,ADP
the,DET
content,NOUN
and,CONJ
method,NOUN
of,ADP
his,DET
teaching,NOUN
!,ADJ
does,VERB
he,PRON
favor,VERB
a,DET
curriculum,NOUN
which,DET
will,VERB
make,VERB
his,DET
students,NOUN
stronger,ADJ
competitors,NOUN
in,ADP
the,DET
race,NOUN
for,ADP
higher,ADJ
economic,ADJ
status,NOUN
!,ADJ
or,CONJ
does,VERB
he,PRON
favor,VERB
a,DET
curriculum,NOUN
which,DET
strengthens,VERB
students,NOUN
in,ADP
other,ADJ
ways,NOUN
!,ADJ
!,ADJ
the,DET
answers,NOUN
to,ADP
questions,NOUN
such,ADJ
as,ADP
these,DET
certainly,ADV
depend,VERB
to,ADP
some,DET
extent,NOUN
upon,ADP
the,DET
educator's,NOUN
own,ADJ
social-class,NOUN
position,NOUN
and,CONJ
also,ADV
upon,ADP
his,DET
social,ADJ
history,NOUN
!,ADJ
as,ADV
well,ADV
as,ADP
upon,ADP
his,DET
personality,NOUN
and,CONJ
what,DET
he,PRON
conceives,VERB
his,DET
mission,NOUN
to,PRT
be,VERB
as,ADP
an,DET
educator,NOUN
!,ADJ
in,ADP
a,DET
set,NOUN
of,ADP
case,NOUN
studies,NOUN
of,ADP
teachers,NOUN
with,ADP
various,ADJ
social-class,NOUN
backgrounds,NOUN
!,ADJ
wattenberg,NOUN
illustrates,VERB
a,DET
variety,NOUN
of,ADP
approaches,NOUN
to,ADP
students,NOUN
and,CONJ
to,ADP
teaching,VERB
which,DET
depend,VERB
upon,ADP
the,DET
teacher's,NOUN
personality,NOUN
as,ADV
well,ADV
as,ADP
on,ADP
his,DET
social-class,NOUN
background,NOUN
!,ADJ
one,NUM
upward-mobile,ADJ
teacher,NOUN
may,VERB
be,VERB
a,DET
hard,ADJ
taskmaster,NOUN
for,ADP
lower-class,NOUN
pupils,NOUN
because,ADP
she,PRON
wants,VERB
them,PRON
to,PRT
develop,VERB
the,DET
attitudes,NOUN
and,CONJ
skills,NOUN
that,PRON
will,VERB
enable,VERB
them,PRON
to,PRT
climb,VERB
!,ADJ
while,ADP
another,DET
upward-mobile,ADJ
teacher,NOUN
may,VERB
be,VERB
a,DET
very,ADV
permissive,ADJ
person,NOUN
with,ADP
lower-class,NOUN
pupils,NOUN
because,ADP
he,PRON
knows,VERB
their,DET
disadvantages,NOUN
and,CONJ
deprivations,NOUN
at,ADP
home,NOUN
!,ADJ
and,CONJ
he,PRON
hopes,VERB
to,PRT
encourage,VERB
them,PRON
by,ADP
friendly,ADJ
treatment,NOUN
!,ADJ
one,NUM
social-class,NOUN
factor,NOUN
which,DET
plays,VERB
a,DET
large,ADJ
part,NOUN
in,ADP
educational,ADJ
policy,NOUN
today,NOUN
is,VERB
the,DET
fact,NOUN
that,ADP
a,DET
great,ADV
many,ADJ
school,NOUN
and,CONJ
college,NOUN
teachers,NOUN
are,VERB
upward,ADV
mobile,ADJ
from,ADP
urban,ADJ
lower-class,NOUN
and,CONJ
lower-middle-class,NOUN
families,NOUN
!,ADJ
their,DET
own,ADJ
experience,NOUN
in,ADP
the,DET
social,ADJ
system,NOUN
influences,VERB
their,DET
work,NOUN
and,CONJ
attitudes,NOUN
as,ADP
teachers,NOUN
!,ADJ
while,ADP
this,DET
influence,NOUN
is,VERB
a,DET
complex,ADJ
matter,NOUN
!,ADJ
depending,ADP
upon,ADP
personality,NOUN
factors,NOUN
in,ADP
the,DET
individual,NOUN
as,ADV
well,ADV
as,ADP
upon,ADP
his,DET
social-class,NOUN
experience,NOUN
!,ADJ
there,PRT
probably,ADV
are,VERB
some,DET
general,ADJ
statements,NOUN
about,ADP
social-class,NOUN
background,NOUN
and,CONJ
educational,ADJ
policy,NOUN
that,PRON
can,VERB
be,VERB
made,VERB
with,ADP
a,DET
fair,ADJ
degree,NOUN
of,ADP
truth,NOUN
!,ADJ
teachers,NOUN
who,PRON
have,VERB
been,VERB
upward,ADV
mobile,ADJ
probably,ADV
see,VERB
education,NOUN
as,ADP
most,ADV
valuable,ADJ
for,ADP
their,DET
students,NOUN
if,ADP
it,PRON
serves,VERB
students,NOUN
as,ADP
it,PRON
has,VERB
served,VERB
them,PRON
!,ADJ
!,ADJ
that,DET
is,VERB
!,ADJ
they,PRON
are,VERB
likely,ADJ
to,PRT
favor,VERB
a,DET
kind,NOUN
of,ADP
education,NOUN
that,PRON
has,VERB
vocational-advancement,NOUN
value,NOUN
!,ADJ
this,DET
does,VERB
not,ADV
necessarily,ADV
mean,VERB
that,ADP
such,ADJ
teachers,NOUN
will,VERB
favor,VERB
vocational,ADJ
education,NOUN
!,ADJ
as,ADP
contrasted,VERB
with,ADP
liberal,ADJ
education,NOUN
!,ADJ
but,CONJ
they,PRON
are,VERB
likely,ADJ
to,PRT
favor,VERB
an,DET
approach,NOUN
to,ADP
liberal,ADJ
education,NOUN
which,DET
has,VERB
a,DET
maximal,ADJ
vocational-advancement,NOUN
value,NOUN
!,ADJ
as,ADP
against,ADP
a,DET
kind,NOUN
of,ADP
!,ADJ
pure,ADJ
!,ADJ
liberal,ADJ
education,NOUN
that,PRON
is,VERB
not,ADV
designed,VERB
to,PRT
help,VERB
people,NOUN
get,VERB
better,ADJ
jobs,NOUN
!,ADJ
there,PRT
is,VERB
no,DET
doubt,NOUN
that,ADP
higher,ADJ
education,NOUN
since,ADP
world,NOUN
war,NOUN
2,NUM
!,ADJ
has,VERB
moved,VERB
away,ADV
from,ADP
!,ADJ
pure,ADJ
!,ADJ
liberal,ADJ
education,NOUN
toward,ADP
greater,ADJ
emphasis,NOUN
on,ADP
technology,NOUN
and,CONJ
specialization,NOUN
!,ADJ
there,PRT
are,VERB
several,ADJ
causes,NOUN
for,ADP
this,DET
!,ADJ
one,NUM
being,VERB
rapid,ADJ
economic,ADJ
development,NOUN
with,ADP
increasing,VERB
numbers,NOUN
of,ADP
of,ADP
middle-class,NOUN
positions,NOUN
requiring,VERB
engineering,VERB
or,CONJ
scientific,ADJ
training,NOUN
!,ADJ
but,CONJ
another,DET
cause,NOUN
may,VERB
lie,VERB
in,ADP
the,DET
experience,NOUN
of,ADP
so,ADV
many,ADJ
new,ADJ
postwar,ADJ
faculty,NOUN
members,NOUN
with,ADP
their,DET
own,ADJ
use,NOUN
of,ADP
education,NOUN
as,ADP
a,DET
means,NOUN
of,ADP
social,ADJ
advancement,NOUN
!,ADJ
compared,VERB
with,ADP
the,DET
college,NOUN
and,CONJ
university,NOUN
faculty,NOUN
members,NOUN
of,ADP
the,DET
period,NOUN
from,ADP
1900,NUM
to,ADP
1930,NUM
!,ADJ
the,DET
new,ADJ
postwar,ADJ
faculty,NOUN
members,NOUN
consist,VERB
of,ADP
more,ADJ
children,NOUN
of,ADP
immigrants,NOUN
and,CONJ
more,ADJ
children,NOUN
of,ADP
urban,ADJ
working-class,NOUN
fathers,NOUN
!,ADJ
their,DET
experience,NOUN
is,VERB
quite,ADV
in,ADP
contrast,NOUN
with,ADP
that,DET
of,ADP
children,NOUN
of,ADP
upper-,ADJ
and,CONJ
upper-middle-class,NOUN
native-born,ADJ
parents,NOUN
!,ADJ
who,PRON
are,VERB
more,ADV
likely,ADJ
to,PRT
regard,VERB
education,NOUN
as,ADP
good,ADJ
for,ADP
its,DET
own,ADJ
sake,NOUN
and,CONJ
to,PRT
discount,VERB
the,DET
vocational,ADJ
emphases,NOUN
in,ADP
the,DET
curriculum,NOUN
!,ADJ
the,DET
!,ADJ
public,ADJ
interest,NOUN
!,ADJ
groups,NOUN
educational,ADJ
policies,NOUN
are,VERB
formed,VERB
by,ADP
several,ADJ
groups,NOUN
who,PRON
are,VERB
officially,ADV
or,CONJ
unofficially,ADV
appointed,VERB
to,PRT
act,VERB
in,ADP
the,DET
public,ADJ
interest,NOUN
!,ADJ
legislators,NOUN
are,VERB
one,NUM
such,ADJ
group,NOUN
!,ADJ
and,CONJ
state,NOUN
legislators,NOUN
have,VERB
major,ADJ
responsibility,NOUN
for,ADP
educational,ADJ
legislation,NOUN
!,ADJ
they,PRON
generally,ADV
vote,VERB
so,ADP
as,ADP
to,PRT
serve,VERB
their,DET
own,ADJ
constituency,NOUN
!,ADJ
and,CONJ
if,ADP
the,DET
constituency,NOUN
should,VERB
be,VERB
solidly,ADV
middle,ADJ
class,NOUN
or,CONJ
solidly,ADV
lower,ADJ
class,NOUN
!,ADJ
they,PRON
might,VERB
be,VERB
expected,VERB
to,PRT
vote,VERB
and,CONJ
work,VERB
for,ADP
middle-,ADJ
or,CONJ
for,ADP
lower-class,NOUN
interests,NOUN
in,ADP
education,NOUN
!,ADJ
however,ADV
!,ADJ
there,PRT
are,VERB
relatively,ADV
few,ADJ
such,ADJ
political,ADJ
constituencies,NOUN
!,ADJ
and,CONJ
!,ADJ
as,ADP
has,VERB
been,VERB
pointed,VERB
out,PRT
!,ADJ
there,PRT
is,VERB
seldom,ADV
a,DET
clear-cut,ADJ
distinction,NOUN
between,ADP
the,DET
educational,ADJ
interests,NOUN
of,ADP
one,NUM
social,ADJ
class,NOUN
and,CONJ
those,DET
of,ADP
another,DET
!,ADJ
another,DET
public,ADJ
interest,NOUN
group,NOUN
is,VERB
the,DET
commission,NOUN
of,ADP
laymen,NOUN
or,CONJ
educators,NOUN
which,DET
is,VERB
appointed,VERB
to,PRT
study,VERB
an,DET
educational,ADJ
problem,NOUN
and,CONJ
to,PRT
make,VERB
recommendations,NOUN
!,ADJ
generally,ADV
these,DET
commissions,NOUN
work,VERB
earnestly,ADV
to,PRT
represent,VERB
the,DET
interest,NOUN
of,ADP
the,DET
entire,ADJ
society,NOUN
!,ADJ
as,ADP
they,PRON
conceive,VERB
it,PRON
!,ADJ
nevertheless,ADV
!,ADJ
their,DET
conclusions,NOUN
and,CONJ
recommendations,NOUN
cannot,VERB
please,VERB
everybody,NOUN
!,ADJ
and,CONJ
they,PRON
often,ADV
represent,VERB
a,DET
particular,ADJ
economic,ADJ
or,CONJ
political,ADJ
point,NOUN
of,ADP
view,NOUN
!,ADJ
for,ADP
instance,NOUN
!,ADJ
there,PRT
have,VERB
been,VERB
two,NUM
presidential,ADJ
commissions,NOUN
on,ADP
higher,ADJ
education,NOUN
since,ADP
world,NOUN
war,NOUN
2,NUM
!,ADJ
president,NOUN
truman's,NOUN
commission,NOUN
on,ADP
higher,ADJ
education,NOUN
tended,VERB
to,PRT
take,VERB
a,DET
liberal,ADJ
!,ADJ
expansionist,NOUN
position,NOUN
!,ADJ
while,ADP
president,NOUN
eisenhower's,NOUN
committee,NOUN
on,ADP
education,NOUN
beyond,ADV
the,DET
high,ADJ
school,NOUN
was,VERB
slightly,ADV
more,ADV
conservative,ADJ
!,ADJ
both,DET
commissions,NOUN
consisted,VERB
of,ADP
upper-middle-,ADJ
and,CONJ
upper-class,NOUN
people,NOUN
!,ADJ
who,PRON
attempted,VERB
to,PRT
act,VERB
in,ADP
the,DET
public,ADJ
interest,NOUN
!,ADJ
an,DET
example,NOUN
of,ADP
a,DET
more,ADV
definite,ADJ
class,NOUN
bias,NOUN
is,VERB
noted,VERB
in,ADP
proceedings,NOUN
of,ADP
the,DET
commission,NOUN
on,ADP
the,DET
financing,NOUN
of,ADP
higher,ADJ
education,NOUN
sponsored,VERB
by,ADP
the,DET
association,NOUN
of,ADP
american,ADJ
universities,NOUN
and,CONJ
supported,VERB
by,ADP
the,DET
rockefeller,NOUN
foundation,NOUN
and,CONJ
the,DET
carnegie,NOUN
corporation,NOUN
!,ADJ
this,DET
commission,NOUN
recommended,VERB
against,ADP
the,DET
use,NOUN
of,ADP
federal,ADJ
government,NOUN
funds,NOUN
for,ADP
the,DET
assistance,NOUN
of,ADP
private,ADJ
universities,NOUN
and,CONJ
against,ADP
a,DET
broad,ADJ
program,NOUN
of,ADP
government-supported,ADJ
scholarships,NOUN
!,ADJ
this,DET
might,NOUN
be,VERB
said,VERB
to,PRT
be,VERB
an,DET
upper-,ADJ
or,CONJ
an,DET
upper-middle-class,NOUN
bias,NOUN
!,ADJ
but,CONJ
the,DET
commission,NOUN
published,VERB
as,ADP
one,NUM
of,ADP
its,DET
staff,NOUN
studies,NOUN
a,DET
book,NOUN
by,ADP
byron,NOUN
s.,NOUN
hollingshead,NOUN
entitled,VERB
who,PRON
should,VERB
go,VERB
to,ADP
college,NOUN
!,ADJ
!,ADJ
which,DET
recommended,VERB
a,DET
federal,ADJ
government,NOUN
scholarship,NOUN
program,NOUN
!,ADJ
furthermore,ADV
!,ADJ
the,DET
commission,NOUN
set,VERB
up,PRT
the,DET
council,NOUN
for,ADP
financial,ADJ
aid,NOUN
to,ADP
education,NOUN
as,ADP
a,DET
means,NOUN
of,ADP
encouraging,VERB
private,ADJ
business,NOUN
to,PRT
increase,VERB
its,DET
support,NOUN
of,ADP
private,ADJ
higher,ADJ
education,NOUN
!,ADJ
thus,ADV
!,ADJ
the,DET
commission,NOUN
acted,VERB
with,ADP
a,DET
sense,NOUN
of,ADP
social,ADJ
responsibility,NOUN
within,ADP
the,DET
area,NOUN
of,ADP
its,DET
own,ADJ
convictions,NOUN
about,ADP
the,DET
problem,NOUN
of,ADP
government,NOUN
support,NOUN
to,ADP
private,ADJ
education,NOUN
!,ADJ
then,ADV
there,PRT
are,VERB
the,DET
trustees,NOUN
and,CONJ
officers,NOUN
of,ADP
the,DET
great,ADJ
educational,ADJ
foundations,NOUN
!,ADJ
who,PRON
inevitably,ADV
exert,VERB
an,DET
influence,NOUN
on,ADP
educational,ADJ
decisions,NOUN
by,ADP
their,DET
support,NOUN
or,CONJ
refusal,NOUN
to,PRT
support,VERB
various,ADJ
educational,ADJ
programs,NOUN
!,ADJ
experiments,NOUN
!,ADJ
and,CONJ
demonstrations,NOUN
!,ADJ
these,DET
people,NOUN
are,VERB
practically,ADV
always,ADV
upper-,ADJ
or,CONJ
upper-middle-class,NOUN
persons,NOUN
!,ADJ
who,PRON
attempt,VERB
to,PRT
act,VERB
in,ADP
what,DET
they,PRON
regard,VERB
as,ADP
the,DET
interest,NOUN
of,ADP
the,DET
entire,ADJ
society,NOUN
!,ADJ
finally,ADV
there,PRT
are,VERB
the,DET
parent,NOUN
organizations,NOUN
and,CONJ
the,DET
laymen's,NOUN
organizations,NOUN
such,ADJ
as,ADP
the,DET
national,ADJ
association,NOUN
of,ADP
parents,NOUN
and,CONJ
teachers,NOUN
!,ADJ
and,CONJ
the,DET
citizens,NOUN
committee,NOUN
on,ADP
public,ADJ
schools,NOUN
!,ADJ
these,DET
have,VERB
an,DET
upper-middle-class,NOUN
leadership,NOUN
and,CONJ
a,DET
middle-class,NOUN
membership,NOUN
!,ADJ
with,ADP
rare,ADJ
exceptions,NOUN
!,ADJ
where,ADV
working-class,NOUN
parents,NOUN
are,VERB
active,ADJ
in,ADP
local,ADJ
p.-t.a.,NOUN
matters,NOUN
!,ADJ
like,ADP
the,DET
other,ADJ
policy-making,ADJ
groups,NOUN
!,ADJ
these,DET
are,VERB
middle,ADJ
class,NOUN
in,ADP
their,DET
educational,ADJ
attitudes,NOUN
!,ADJ
and,CONJ
they,PRON
attempt,VERB
to,PRT
act,VERB
in,ADP
the,DET
general,ADJ
public,ADJ
interest,NOUN
!,ADJ
as,ADP
they,PRON
see,VERB
it,PRON
!,ADJ
in,ADP
general,ADJ
!,ADJ
it,PRON
appears,VERB
that,ADP
educational,ADJ
decisions,NOUN
and,CONJ
educational,ADJ
policies,NOUN
are,VERB
made,VERB
by,ADP
people,NOUN
who,PRON
intend,VERB
to,PRT
act,VERB
in,ADP
the,DET
interests,NOUN
of,ADP
the,DET
society,NOUN
as,ADP
a,DET
whole,NOUN
!,ADJ
they,PRON
are,VERB
predominantly,ADV
middle-,ADJ
and,CONJ
upper-class,NOUN
people,NOUN
!,ADJ
and,CONJ
undoubtedly,ADV
share,VERB
the,DET
values,NOUN
and,CONJ
attitudes,NOUN
of,ADP
those,DET
classes,NOUN
!,ADJ
they,PRON
may,VERB
be,VERB
unaware,ADJ
of,ADP
the,DET
existence,NOUN
of,ADP
lower-class,NOUN
values,NOUN
and,CONJ
consequently,ADV
fail,VERB
to,PRT
take,VERB
them,PRON
into,ADP
account,NOUN
!,ADJ
but,CONJ
there,PRT
is,VERB
very,ADV
little,ADJ
frank,ADJ
and,CONJ
conscious,ADJ
espousal,NOUN
of,ADP
the,DET
interests,NOUN
of,ADP
any,DET
one,NUM
social,ADJ
class,NOUN
by,ADP
the,DET
people,NOUN
who,PRON
have,VERB
the,DET
power,NOUN
to,PRT
make,VERB
decisions,NOUN
in,ADP
education,NOUN
!,ADJ
they,PRON
think,VERB
of,ADP
themselves,PRON
as,ADP
trustees,NOUN
for,ADP
the,DET
entire,ADJ
society,NOUN
and,CONJ
try,VERB
to,PRT
serve,VERB
the,DET
entire,ADJ
society,NOUN
!,ADJ
attempts,NOUN
to,PRT
influence,VERB
social,ADJ
structure,NOUN
through,ADP
education,NOUN
educational,ADJ
policy,NOUN
in,ADP
the,DET
united,VERB
states,NOUN
has,VERB
as,ADP
an,DET
explicit,ADJ
goal,NOUN
the,DET
maximization,NOUN
of,ADP
economic,ADJ
and,CONJ
cultural,ADJ
opportunity,NOUN
!,ADJ
in,ADP
so,ADV
far,ADV
as,ADP
this,DET
goal,NOUN
is,VERB
achieved,VERB
!,ADJ
the,DET
society,NOUN
becomes,VERB
more,ADV
fluid,ADJ
!,ADJ
artificial,ADJ
barriers,NOUN
to,ADP
social,ADJ
mobility,NOUN
are,VERB
reduced,VERB
!,ADJ
and,CONJ
people,NOUN
at,ADP
the,DET
lower,ADJ
end,NOUN
of,ADP
the,DET
social,ADJ
hierarchy,NOUN
share,VERB
more,ADV
fully,ADV
in,ADP
the,DET
material,NOUN
and,CONJ
cultural,ADJ
goods,NOUN
of,ADP
society,NOUN
!,ADJ
on,ADP
the,DET
other,ADJ
hand,NOUN
!,ADJ
there,PRT
is,VERB
a,DET
counterbalancing,VERB
purpose,NOUN
in,ADP
education,NOUN
which,DET
is,VERB
to,PRT
pass,VERB
on,PRT
the,DET
advantages,NOUN
of,ADP
the,DET
parents,NOUN
to,ADP
their,DET
children,NOUN
!,ADJ
this,DET
leads,VERB
to,ADP
efforts,NOUN
at,ADP
exclusiveness,NOUN
through,ADP
private,ADJ
schools,NOUN
and,CONJ
to,ADP
the,DET
maintenance,NOUN
of,ADP
social,ADJ
stratification,NOUN
in,ADP
the,DET
schools,NOUN
!,ADJ
both,DET
of,ADP
these,DET
purposes,NOUN
exist,VERB
side,NOUN
by,ADP
side,NOUN
without,ADP
much,ADJ
overt,ADJ
conflict,NOUN
under,ADP
present,ADJ
conditions,NOUN
!,ADJ
maximizing,VERB
economic,ADJ
and,CONJ
cultural,ADJ
opportunity,NOUN
the,DET
broad,ADJ
expansion,NOUN
of,ADP
free,ADJ
education,NOUN
results,VERB
both,DET
in,ADP
raising,VERB
